date,open,high,low,close,volume,Name
2019-01-09,1.44,1.54,1.42,1.52,14575400,ASTRO
2019-01-10,1.52,1.54,1.47,1.50,3619000,ASTRO
2019-01-11,1.49,1.53,1.48,1.53,2344600,ASTRO
2019-01-14,1.53,1.55,1.48,1.49,798600,ASTRO
2019-01-15,1.48,1.51,1.48,1.48,1299300,ASTRO
2019-01-16,1.48,1.51,1.47,1.48,5056700,ASTRO
2019-01-17,1.50,1.50,1.48,1.50,2208600,ASTRO
2019-01-18,1.50,1.52,1.49,1.50,2319800,ASTRO
2019-01-22,1.51,1.53,1.44,1.45,3494700,ASTRO
2019-01-23,1.45,1.48,1.45,1.48,804300,ASTRO
2019-01-24,1.48,1.58,1.48,1.56,4302600,ASTRO
2019-01-25,1.57,1.64,1.55,1.64,4737500,ASTRO
2019-01-28,1.63,1.70,1.60,1.67,7745600,ASTRO
2019-01-29,1.67,1.68,1.63,1.65,5264500,ASTRO
2019-01-30,1.66,1.68,1.63,1.65,4066300,ASTRO
2019-01-31,1.66,1.68,1.64,1.68,6319800,ASTRO
2019-02-04,1.67,1.70,1.66,1.66,1510200,ASTRO
2019-02-07,1.68,1.69,1.65,1.65,1468400,ASTRO
2019-02-08,1.66,1.68,1.63,1.68,1094100,ASTRO
2019-02-11,1.69,1.69,1.64,1.67,2541100,ASTRO
2019-02-12,1.67,1.68,1.63,1.65,3582700,ASTRO
2019-02-13,1.65,1.66,1.56,1.58,11399100,ASTRO
2019-02-14,1.59,1.59,1.53,1.57,7529100,ASTRO
2019-02-15,1.57,1.60,1.56,1.60,1901500,ASTRO
2019-02-18,1.60,1.62,1.58,1.61,8570800,ASTRO
2019-02-19,1.62,1.64,1.60,1.64,3554200,ASTRO
2019-02-20,1.64,1.67,1.64,1.66,4279000,ASTRO
2019-02-21,1.66,1.68,1.65,1.66,2038200,ASTRO
2019-02-22,1.67,1.68,1.64,1.65,3054200,ASTRO
2019-02-25,1.65,1.67,1.64,1.64,4676100,ASTRO
2019-02-26,1.65,1.67,1.62,1.65,4559600,ASTRO
2019-02-27,1.65,1.65,1.63,1.65,3030700,ASTRO
2019-02-28,1.65,1.66,1.62,1.64,7533900,ASTRO
2019-03-01,1.64,1.65,1.63,1.64,3240800,ASTRO
2019-03-04,1.64,1.66,1.64,1.65,1911500,ASTRO
2019-03-05,1.64,1.65,1.64,1.65,1014800,ASTRO
2019-03-06,1.64,1.66,1.60,1.61,2085500,ASTRO
2019-03-07,1.60,1.60,1.57,1.58,1406900,ASTRO
2019-03-08,1.58,1.62,1.58,1.61,1447600,ASTRO
2019-03-11,1.61,1.62,1.59,1.59,124800,ASTRO
